Hex,Emoji,English Name,Extra keywords
1F97A,🥺,pleading face,"တောင်းပန်ပါတယ်, မျက်နှာငယ်, ဆောရီး, ချစ်တယ်, ချွဲ, အားငယ်တယ်, ခွင့်လွှတ်ပါ, စိတ်မဆိုးနဲ့, တကယ်တောင်းပန်ပါတယ်, ဝမ်းနည်းပါတယ်"
1F979,🥹,face holding back tears,"မျက်ရည်ဝဲ, ဝမ်းသာပီတိဖြစ်, ဂုဏ်ယူ, မျက်ရည်ထိန်းထား, အသည်းယား, စိတ်လှုပ်ရှား, ဝမ်းနည်း, အားနာ, ကျေးဇူးတင်, အားကိုးချင်စဖွယ်"
1F626,😦,frowning face with open mouth,"မျက်နှာပျက်, စိတ်ပျက်, အံ့အားသင့်, စိုးရိမ်, ထိတ်လန့်, ဝမ်းနည်း, စိတ်ပျက်တယ်, အံ့ဩ, စိတ်ပူ, ထိတ်လန့်တုန်လှုပ်"
1F627,😧,anguished face,"စိတ်ပျက်, စိုးရိမ်သောကရောက်, ထိတ်လန့်တုန်လှုပ်, ကြောက်လန့်, မျက်နှာပျက်, အားငယ်တယ်, မျက်နှာငယ်တယ်, စိတ်ဆင်းရဲတယ်, ပူဆွေးတယ်, ဝမ်းနည်းတယ်"
1F628,😨,fearful face,"ကြောက်လန့်, ထိတ်လန့်, အံ့အားသင့်, ရင်တထိတ်ထိတ်ဖြစ်, မျက်နှာပျက်, ကြောက်ရွံ့ခြင်း, ထိတ်လန့်တုန်လှုပ်, စိုးရိမ်ခြင်း, ကြောက်လန့်တကြား, သွေးပျက်ခြင်း"
1F630,😰,anxious face with sweat,"စိုးရိမ်, ပူပန်, စိတ်လှုပ်ရှား, ထိတ်လန့်, ချွေးပြန်, ကြောက်လန့်, စိတ်ဖိစီး, အကျပ်ရိုက်, ရှက်ကိုးရှက်ကန်း, စိုးရိမ်တကြီး"
1F625,😥,sad but relieved face,"စိတ်မကောင်းဖြစ်သော်လည်း သက်ပြင်းချနိုင်, စိတ်အေးသွား, ဝမ်းနည်းသလိုလိုနှင့် စိတ်သက်သာရာရ, တော်သေးတယ်, ဟင်းခနဲဖြစ်သွား, စိတ်သက်သာရာရသွားပြီ, တော်သေးလို့, ရင်ထဲပေါ့သွားတယ်, စိတ်အေးရပြီ, ဝမ်းနည်းဝမ်းသာဖြစ်ရသည်"
1F622,😢,crying face,"ငိုနေသောမျက်နှာ, ငိုကြွေး, ဝမ်းနည်း, မျက်ရည်ကျ, စိတ်မကောင်းဖြစ်, ဝမ်းနည်းပူဆွေး, မျက်ရည်ဝဲ, ငိုညည်း, စိတ်ထိခိုက်, ကြေကွဲ"
1F62D,😭,loudly crying face,"အော်ငို, အိုဗာတင်း, မျက်ရည်, ဟာသ, အသည်းကွဲ, ပျော်လို့ငို, ပျော်, ဝမ်းနည်းခြင်း, ရှိုက်ငို, မျက်ရည်ကျ, ငိုကြွေး, ကြေကွဲ"
1F631,😱,face screaming in fear,"ကြောက်လန့်တကြားအော်ဟစ်, ထိတ်လန့်, ကြောက်လန့်, အံ့အားသင့်, လန့်ဖျတ်, အထိတ်တလန့်ဖြစ်ခြင်း, ထိတ်လန့်တုန်လှုပ်ခြင်း, အံ့ဩမှင်သက်ခြင်း, ကြောက်ရွံ့ခြင်း, အော်ဟစ်ခြင်း"
1F616,😖,confounded face,"မျက်နှာပျက်တယ်, စိတ်ညစ်တယ်, စိတ်ပျက်တယ်, အားငယ်တယ်, မျက်နှာငယ်တယ်, စိတ်ရှုပ်တယ်, စိတ်ညစ်ညူးတယ်, အလိုမကျဖြစ်တယ်, ဒုက္ခရောက်တယ်, စိတ်ပျက်အားလျော့တယ်"
1F623,😣,persevering face,"အားတင်းထားသောမျက်နှာ, သည်းခံ, ဇွဲရှိ, အံကြိတ်ထား, မလျှော့သောဇွဲ, ဒုက္ခခံ, ကြံ့ကြံ့ခံ, အားခဲထား, စိတ်တင်းထား, မဆုတ်မနစ်"
1F61E,😞,disappointed face,"စိတ်ပျက်တာ, အားမလိုအားမရဖြစ်တာ, စိတ်ဓာတ်ကျတာ, မျက်နှာပျက်တာ, စိတ်မကောင်းဖြစ်တာ, အားငယ်တယ်, ဝမ်းနည်းတယ်, စိတ်ပျက်အားလျော့တာ, မျက်နှာငယ်တယ်, စိတ်မချမ်းသာတာ"
1F613,😓,downcast face with sweat,"စိတ်ပျက်, စိတ်ညစ်, အားငယ်, စိတ်ဖိစီး, အခက်တွေ့, ပင်ပန်း, စိတ်မသက်မသာဖြစ်, စိတ်ညှိုးငယ်, စိတ်ပျက်အားလျော့, သောကရောက်"
1F629,😩,weary face,"ပင်ပန်းနွမ်းနယ်, မောဟိုက်, စိတ်ပျက်, အားအင်ကုန်ခမ်း, သည်းမခံနိုင်တော့, ပင်ပန်းခြင်း, မောပန်းခြင်း, နွမ်းနယ်ခြင်း, အားအင်ကုန်ခမ်းခြင်း, စိတ်ပင်ပန်းခြင်း"
1F62B,😫,tired face,"ပင်ပန်း, မောပန်း, နွမ်းနယ်, အားအင်ကုန်ခမ်း, မျက်နှာပျက်, အရမ်းပင်ပန်း, အလွန်ပင်ပန်း, အနားယူချင်, စိတ်ပင်ပန်း, ခန္ဓာကိုယ်ပင်ပန်း"
1F971,🥱,yawning face,"သမ်းဝေ, အိပ်ငိုက်, ပျင်းရိ, ငြီးငွေ့, အိပ်ချင်မူးတူးဖြစ်, ပင်ပန်း, အိပ်ချင်, မျက်စိမှိတ်, အိပ်ငိုက်နေသော, ပျင်းစရာကောင်းသော"
1F624,😤,face with steam from nose,"ဒေါသထွက်, စိတ်တို, မကျေနပ်, အနိုင်ရရှိမှု, ဂုဏ်ယူ, ပေါက်ကွဲခြင်း, စိတ်ဆိုးခြင်း, စိတ်ပျက်ခြင်း, မာန်မာန, အားမာန်ရှိခြင်း"
1F621,😡,enraged face,"စိတ်ဆိုး, အမျက်ထွက်, ဒေါသထွက်, စိတ်တို, ပေါက်ကွဲ, ဒေါသ, အမျက်ဒေါသ, စိတ်တိုစရာ, မကျေနပ်, အားလုံးကြီးမဲ့"
1F620,😠,angry face,"စိတ်ဆိုး, အမျက်ထွက်, ဒေါသထွက်, စိတ်တို, မကျေနပ်, စိတ်တိုတယ်, စိတ်ပျက်တယ်, ဝမ်းနည်းတယ်, စိတ်ဆိုးမာန်ဆိုး, ဒေါသထွက်နေသည်"
1F92C,🤬,face with symbols on mouth,"ဒေါသထွက်, ဆဲဆို, ပါးစပ်ပိတ်ထား, မကျေနပ်, ရိုင်းစိုင်း, ဒေါသအိုး, စိတ်တိုနေသည်, ကြမ်းတမ်းသောစကား, အော်ဟစ်နေသည်, စိတ်ဆိုးမာန်ဆိုးဖြစ်နေသည်"
1F608,😈,smiling face with horns,"ဂျိုနှင့်ပြုံးနေသောမျက်နှာ, နတ်ဆိုးမျက်နှာ, ကမြင်း, နောက်ပြောင်, လူဆိုးလေး, ကောင်စုတ်လေး, မိုက်မဲသော, ဆိုးသွမ်းသော, ဟယ်လိုဝင်း, နတ်ဆိုးလေး"
1F47F,👿,angry face with horns,"နတ်ဆိုး, မာရ်နတ်, ဘီလူး, စိတ်ဆိုး, ဒေါသထွက်, နတ်မိစ္ဆာ, စေတန်, အသူရာ, ဖုတ်ကောင်, သရဲတစ္ဆေ"
1F480,💀,skull,"ဦးခေါင်းခွံ, သေ, အန္တရာယ်, လူရိုး, လူခေါင်း, သေပါပြီ, သေဆုံးခြင်း, အရိုးစု, ကြောက်စရာ, သင်္ချိုင်း, တစ္ဆေ"
2620-FE0F,☠️,skull and crossbones,"ဦးခေါင်းခွံနှင့် အရိုးနှစ်ချောင်း, အန္တရာယ်, သေ, ဦးခေါင်းခွံ, အဆိပ်, ကြောက်စရာ, သတိပေးချက်, သင်္ကေတ, အရိုးစု, ကြောက်မက်ဖွယ်ရာ"
1F4A9,💩,pile of poo,"ချီးထုတ်, မစင်, ညစ်ပတ်သည်, ရွံစရာ, အီး, ချီး, စက်ဆုပ်ဖွယ်, မသန့်ရှင်းသော, အနံ့အသက်ဆိုး, အညစ်အကြေး, မနှစ်မြို့ဖွယ်"
1F921,🤡,clown face,"လူရွှင်တော်, လူပြက်, မျက်နှာဖုံး, ဟာသလူရွှင်တော်, ဆေးခြယ်ထားသောမျက်နှာ, အငြိမ့်လူပြက်, ပြက်လုံး, ရယ်ရွှင်ဖွယ်ရာ, ဆပ်ကပ်လူပြက်, ပြောင်လှောင်သူ"
